group,age,fiinc,fninc,ownermort,ownerhome,rentalmort,rentalhome,dweght,year
group 5,20,21044.771944684246,20971.13275500908,-16008.69516299683,28734.93830218808,-2005.5776659856467,2694.841637797228,1.178987135559e12,2014
group 5,45,21168.725035454827,21036.429225299577,-22548.322367026492,44841.00343542125,-3875.280144275701,6988.199819891501,7.76200848534e11,2014
group 4,20,15312.423748126794,15226.338907897732,-12320.43227563857,22420.0744591437,-1470.688170212618,2728.9246447671976,1.242525070795e12,2014
group 4,45,15502.645648052157,15433.541091587995,-20615.267102379126,35687.31522317486,-2360.8122377830305,4617.839068436443,6.96463839182e11,2014
group 3,20,9874.943390661307,9833.056817070712,-8501.90420654121,17506.209332367143,-1357.5413125625287,1483.0297939435652,1.317584649903e12,2014
group 1,45,-96247.59909226622,-103639.26578623684,-3020.1012639352666,5157.163075363647,-73867.17020456538,107151.59797374679,7.44703e10,2014
group 1,20,-87594.37258313588,-93238.4676753568,-2704.597567492663,6878.927605942406,-59976.725828097304,78010.93780774085,5.15447e10,2014
group 3,45,10070.442818239724,9935.169227962557,-16252.259348903452,36256.894424370585,-1929.769004993526,4458.354496154979,6.32094438573e11,2014
group 2,45,1972.56767708655,1958.9790937782507,-6736.95559307848,18002.314928140182,-1108.2169464806948,1388.807235045988,1.001780435175e12,2014
group 2,20,3098.6013274170837,3082.2055605794485,-4824.523480820329,12400.5524447224,-802.621931139112,1522.1241855486044,1.65181384733e12,2014
group 10,65,252075.08950960747,193978.9278624387,-109259.56606618746,479223.0369023954,-40871.11885019101,461220.1125066069,3.142313e11,2015
group 1,65,-122919.82132471977,-130184.34861525834,0.0,330.2185166330952,-70429.97831102752,97363.00610065933,5.94107e10,2015
group 9,65,69579.13156630607,65561.18130889488,-58379.34671552241,237132.70150693454,-12983.843972088067,66738.73902294396,2.573509e11,2015
group 8,65,51051.49511513306,48828.387063331495,-44138.12813488174,172318.9716928985,-7299.569067297085,44840.51771268555,2.833428e11,2015
group 7,65,38757.32015403585,37805.590114707375,-37365.24055699646,132336.9571985617,-6435.081213299729,45415.49206697254,3.445087e11,2015
group 6,65,29593.909048792793,28845.039784391323,-26043.393105678584,117392.78228470874,-5488.0795603921,31200.1235945685,3.898961e11,2015
group 2,65,872.8650351282697,888.3491626087488,-4094.6068523761983,34039.12374966828,-630.6117057073628,4167.174160321503,1.760645191947e12,2015
group 5,65,22172.762344202114,21942.55689488346,-24493.734840672125,120885.92076965117,-5591.616844878545,32476.784323084714,3.759993e11,2015
group 4,65,15992.374099155231,15846.841425356735,-22081.10737079527,115146.21454556366,-4288.986781006931,20928.64587952209,4.048611e11,2015
group 3,65,10488.928124617192,10432.55808751253,-17343.845631992874,114455.75193817023,-5182.546683975813,20782.758715445823,4.16355191614e11,2015
group 10,45,202993.61440226057,179977.8748094906,-146571.56872032347,346086.5971806414,-30411.248014365687,128966.00730784117,1.3089698e12,2015
group 10,20,163482.61441151582,150722.101107584,-142954.06128844334,310149.6387442193,-26713.43776013314,74413.08089460102,7.42585e11,2015
group 9,45,68307.18374957785,67479.96139383422,-84467.66951374452,174418.32947740576,-11800.472670792546,16538.79814642067,1.1786707e12,2015
group 9,20,66794.23220697667,66458.94990791887,-81542.51521619703,153748.24334766428,-8565.25911493125,11337.93486665058,9.278862e11,2015
group 8,45,49970.893966302334,49564.160184502696,-58514.37292190824,107397.0231404962,-6386.21433131457,8576.65169424287,1.0795757e12,2015
group 8,20,49629.31138602285,49447.84229594215,-54451.34831203089,90296.38213872055,-6257.898779820268,6886.3221667939115,1.0065442e12,2015
group 7,45,38655.03843255475,38399.108885733105,-41034.71979041907,73751.73362916324,-5287.582635156978,8788.671076494787,9.469296e11,2015
group 7,20,38106.85484507443,37950.47077151695,-35852.32797982923,58964.73899629521,-3913.8378691489306,5942.515195821858,1.0741859e12,2015
group 6,45,29596.78055632165,29403.479613817257,-31464.817256621303,62508.85082018266,-5778.97792809279,9983.190063440512,8.12473507709e11,2015
group 6,20,29243.626041342162,29188.13028867716,-24316.97139671886,43363.61498818207,-2758.774515062748,4687.879064493539,1.169113250732e12,2015
group 5,20,21550.664231293234,21492.564305602602,-14712.902203795213,29136.880872746693,-1977.189585041653,2208.6717648225485,1.200376130795e12,2015
group 5,45,21994.464733290755,21887.152551284737,-23095.92753313207,44932.02231591718,-3222.63874135906,4440.401372925653,7.82008208493e11,2015
group 4,45,15821.982961904354,15761.047555213307,-19937.7945155717,39506.16673209558,-2433.7702056212465,4537.250321082299,7.50779692535e11,2015
group 4,20,15724.760781450279,15670.434758426325,-12593.598008910973,23959.89474486795,-1490.4807717259653,2772.8105841760084,1.245239208292e12,2015
group 3,45,10335.61669258427,10277.650679960409,-15646.36517785531,38647.066356901545,-2333.081358578674,5027.5673061816005,6.4191757231e11,2015
group 3,20,10241.203637831044,10178.605794223771,-8258.499915841987,18249.714270653367,-1448.406355305885,1715.571960584004,1.271093595479e12,2015
group 1,45,-92264.1571539859,-100246.5774156963,-2272.296248522581,6960.528723896751,-66599.08007150317,90932.35314293548,7.4357e10,2015
group 1,20,-92459.50028865466,-98289.86342789723,-4224.840351842691,8435.697234975629,-55720.62972932035,69811.93320183975,5.37824e10,2015
group 2,45,2014.120891147257,1988.370969167733,-6781.740530639064,19986.76688483126,-1261.429610847241,3613.993113051224,1.018120327543e12,2015
group 2,20,3226.6358688306423,3209.1819881197057,-4120.454309335106,11635.684035802864,-758.8485287700198,1537.3610240496917,1.753887522608e12,2015
group 10,65,248777.25359315972,196571.66643351945,-113012.38261352945,513489.4852882483,-45396.63877043113,492726.71084743005,3.143588e11,2016
group 1,65,-111424.79174848364,-117505.07094751492,0.0,357.9873650910065,-68866.99667533961,99814.82416008927,6.63147e10,2016
group 9,65,69686.95496784849,66133.98285323131,-57485.392617109326,245006.4424919778,-12837.207919421347,88126.76658856707,2.636184e11,2016
group 8,65,50923.20846249963,48815.85769820274,-41382.69340895807,180893.65050704597,-9088.856051008239,59423.90511200932,2.95227971888e11,2016
group 7,65,38914.76641432018,37825.28053460922,-35941.71697156136,146530.78165658252,-6878.475698881526,47076.375915990946,3.541004e11,2016
group 6,65,30042.379428819113,29431.783901247494,-28218.750549961827,127965.33402725961,-6279.526082035663,43672.55045649595,3.91018e11,2016
group 2,65,874.3212264304472,899.2338364342795,-4193.470699176513,37947.271108299916,-650.1301666943342,2841.225495381095,1.741218422852e12,2016
group 5,65,22440.935405886223,22172.815333770264,-24455.981744172917,126979.15291990315,-6256.742062969844,28420.812698935377,3.79964718404e11,2016
group 4,65,16071.892035320285,15963.288638153923,-21372.8274099184,122484.88898598278,-4105.963688142805,26593.46535180713,4.219811e11,2016
group 3,65,10414.851898434825,10396.196307627639,-17828.397938385577,124691.46283979953,-4234.244801260356,21962.06690172902,4.248188e11,2016
group 10,45,198582.03204783492,178398.3197964308,-147919.78773036526,363766.51595276844,-33863.7006525206,123544.57961476065,1.3286004e12,2016
group 10,20,162724.18452231993,151573.91344193456,-139628.09191625915,320365.38406434667,-28695.284141981774,90246.86441620236,7.440151e11,2016
group 9,45,69547.55175071248,68903.32809788786,-85626.51955320363,181370.09658975748,-12872.382723366662,16929.730088405595,1.1609717e12,2016
group 9,20,66828.44412948204,66527.10629980925,-82992.93383530228,166076.9872260682,-8679.22134959333,14042.961275652848,9.62242e11,2016
group 8,45,50734.219585986684,50402.40039926799,-57532.422242362096,113926.25712415432,-7090.61788942858,10340.400160693625,1.0610277e12,2016
group 8,20,49698.02649555166,49572.86763739599,-57241.759866454755,102369.84921761355,-6732.941509750297,9209.876799515558,1.0314856e12,2016
group 7,20,38306.06893462289,38226.56613162136,-35522.15596853558,66491.44729408613,-3963.4614359823154,4683.225594436547,1.069318e12,2016
group 7,45,39007.98754547008,38822.47615382982,-42190.07428677348,81777.67730445735,-5068.106442539528,6438.541842175238,9.65748886448e11,2016
group 6,45,29709.352563422348,29584.995939433375,-29784.480394108403,61699.39716913284,-5060.538756880412,8208.937584308796,7.9060393927e11,2016
group 6,20,29496.856774680396,29412.062803651505,-25209.08830981483,48132.39127552357,-4092.5816151975155,4160.497254666447,1.204645200131e12,2016
group 5,20,21617.60698798606,21562.967842122223,-14545.7181080566,29320.628711872047,-2726.804507790315,3815.3874411943866,1.21850069483e12,2016
group 5,45,22189.440324782558,22068.59636350937,-22578.074883402423,50099.167918994375,-3791.6936495428845,8187.7434238655605,7.84213030602e11,2016
group 4,20,15820.074882650091,15779.723720835224,-12107.315917126656,23549.57880365943,-1299.9466228798187,2119.9543974123826,1.278269546157e12,2016
group 3,20,10130.477431014348,10101.001010057558,-9883.548929886576,20907.93996824438,-1609.128402354779,1226.2869263978948,1.29422172237e12,2016
group 4,45,15894.135438786838,15831.77281471903,-19821.77107538391,40601.42470853709,-2538.783675346928,4952.772484578379,7.19196059666e11,2016
group 3,45,10533.276019017516,10440.199820242065,-15135.743608758308,37364.45448127055,-2114.3744892448985,4626.873471473606,6.42817209847e11,2016
group 1,20,-91389.243261546,-96051.97673100088,-1774.1978357173864,6396.533884556525,-63451.704413934465,86958.78736386563,5.16695e10,2016
group 1,45,-90043.02971702958,-96555.28924187296,-2596.951715483903,10054.689468542401,-66129.42036319482,87044.22818098876,7.39251e10,2016
group 2,20,3089.061386998349,3081.3553833687433,-4177.300150101536,12154.092765543555,-986.3519099849974,1721.5266317702954,1.72820466225e12,2016
group 2,45,1837.9538247365224,1814.8092784848654,-6463.432895892296,21533.794847859263,-1076.8221579245537,2146.1491071528744,1.103201835213e12,2016
group 10,65,241161.9845308671,181042.86045271967,-104043.48664997055,494303.67434908927,-58373.11179195849,376674.5557556887,3.20198439902e11,2017
group 1,65,-4199.141309523263,-4434.3312522985,-2737.740962617667,26622.9392293051,-4600.984852077863,10022.792090436442,8.89631834455e11,2017
group 9,65,71498.09364057366,67647.33099955787,-51939.07837102317,233760.51276139347,-20972.103692386772,103932.93396368138,3.08181746689e11,2017
group 8,65,52291.292673909426,50065.383534570625,-46835.900402463565,166909.753676587,-15301.530442507605,71374.45715326043,3.16603012747e11,2017
group 7,65,39483.520078829584,38668.77694317301,-33929.59742777324,145048.1789609879,-9466.308851102316,43480.098108182305,3.99310449288e11,2017
group 6,65,29997.562535741883,29394.833702083626,-30451.3638645606,116340.53079965735,-8723.215072681734,32951.724741685146,4.82448636627e11,2017
group 5,65,21376.192192522034,21283.650482126515,-20388.96832419223,101432.24439580207,-8704.637315359767,26931.758781296765,5.42305118048e11,2017
group 4,65,14048.597117272975,14026.527946466673,-17481.408526079216,100210.59957195877,-5969.724638970881,17570.60827561957,5.59940598488e11,2017
group 3,65,8128.071307165692,8295.1591536819,-15732.37420111847,148974.20223938057,-4866.423039614733,21862.413119219695,3.3662391829e11,2017
group 2,65,3458.696622379608,3651.0816026809885,-20121.0184501924,159168.0211146471,-5849.127183656807,19220.898408238067,3.40044067884e11,2017
group 10,45,217312.70022954597,188259.95031714026,-146533.09677958232,399288.96651543584,-33670.202779052655,121887.8531496254,1.34018559466e12,2017
group 10,20,179585.07014021208,162236.260282539,-145116.13123594612,362525.0037029442,-28051.365651768596,78640.36880527968,7.43861440614e11,2017
group 9,45,71102.69522741945,70151.7515959854,-81765.74604594008,189506.76175006127,-9986.928010651643,29273.37113391608,1.140582037201e12,2017
group 9,20,68736.92435754673,68326.73457855759,-84842.54242382513,177716.5928086551,-8085.921327532144,19650.166610389922,9.52657855441e11,2017
group 8,20,50716.005610212014,50537.10684531349,-58551.86386604027,108079.33249360799,-6677.622864852008,11496.866683954304,1.062170880265e12,2017
group 8,45,51786.12340199475,51446.64961913958,-58956.97421582058,122358.93895428439,-6150.074844558747,19044.407974769543,1.024722435024e12,2017
group 7,20,38924.49070478957,38802.05728315811,-38668.10524411822,67696.18932961245,-4149.290762505459,8289.22940668673,1.071479711944e12,2017
group 7,45,39070.28120196109,38760.641856720635,-43874.78319482829,91275.51732646636,-5674.313232787882,11014.933750975986,9.31966068872e11,2017
group 6,20,29299.285221760474,29226.370842400374,-25949.543927840048,51565.06090056558,-3449.569001212118,7429.002530588188,1.122472396813e12,2017
group 6,45,29293.424322837483,29169.359123436043,-33680.00687220052,72309.53173404948,-5677.946233472567,12561.229660056786,7.98113176932e11,2017
group 5,20,20987.63059512497,20936.59807064814,-18298.377378933277,37355.44371320863,-3006.497870222507,5159.957578932829,1.119537027323e12,2017
group 5,45,20982.77836430182,20822.662264727842,-24131.853644622483,52550.85118166489,-4642.66495217479,11700.594693275167,7.41397533656e11,2017
group 4,45,13871.733962649092,13757.029082193567,-20771.60016763444,45468.271884961796,-3143.4370259351867,7227.912403159837,6.7585669673e11,2017
group 4,20,13634.883422183093,13619.427533637809,-14781.21428612889,28576.93886068416,-1990.8244145701876,4454.594889128322,1.165981049616e12,2017
group 3,45,8061.857169443587,8081.158030743779,-12213.421133670123,35736.19106429692,-1706.6271589041387,5769.964941968846,6.98642440329e11,2017
group 3,20,7988.756548474253,7984.901026670979,-7292.8924750847045,18008.747142459855,-1097.0265847681906,3000.9527855200467,1.367291592888e12,2017
group 1,20,-10553.846890079209,-11209.214271821544,-1707.0955384661604,7346.352371698646,-6600.502466549285,11280.028143964453,6.95458536451e11,2017
group 1,45,-15029.57565961069,-16250.592683243003,-1703.1751664022581,6724.12007948074,-9589.788830981475,16862.054083430026,8.16828563212e11,2017
group 2,20,3617.2774755885684,3613.9135644605876,-5718.880284590514,15312.110572640437,-752.2168308183946,2468.858920025207,1.581767264257e12,2017
group 2,45,3418.473287514985,3359.64105681256,-11797.303130644452,32831.46926162381,-1959.7703032998081,3691.9467598451497,4.81822004428e11,2017
group 10,65,251295.38176677655,185770.01247126,-98617.4336491156,498061.7839046571,-61920.379928610026,394936.14625463757,3.27329443328e11,2018
group 1,65,-3837.0829540483032,-4057.9799767023264,-2808.103550307675,27767.314000834584,-4911.129835233103,10923.23618758681,9.00262209844e11,2018
group 9,65,74278.98027823398,69781.85175557766,-55756.990150770864,251663.73944420638,-22993.224908998458,108246.78702766875,3.12992470692e11,2018
group 8,65,54233.71111740424,51862.38517592493,-48459.76309094606,179331.73448446862,-15999.662839678003,73794.83513437303,3.22349221626e11,2018
group 7,65,41038.93992823937,40018.48923046522,-35005.96421372518,156957.86907886536,-10130.500121126515,44218.753083801275,3.90023603508e11,2018
group 6,65,31450.711698168536,30795.40732529382,-32699.724175188734,129934.64072377018,-9357.478686314627,36261.841263785565,4.78791898091e11,2018
group 5,65,22511.419852116447,22375.418063548474,-21710.705958856382,109022.95941564564,-9006.381051746099,28701.784396496798,5.50009440873e11,2018
group 4,65,14779.209187419743,14765.155505731573,-17809.003655718137,107692.60190389732,-6557.226139819889,18864.256626859205,5.73192559928e11,2018
group 3,65,8623.453241898544,8861.898038753894,-17356.751251550642,166962.99312236469,-5179.775393170771,22209.921264459022,3.30835584207e11,2018
